"Matrix Size","Save Time","Dot Product Time"
10,0.0054810047149658,6.103515625E-5
20,0.00068497657775879,0.00025010108947754
30,0.00091409683227539,0.0007169246673584
40,0.0014111995697021,0.0016210079193115
50,0.0021729469299316,0.0030069351196289
60,0.0028619766235352,0.0049328804016113
70,0.0038118362426758,0.0071969032287598
80,0.0050790309906006,0.010302066802979
90,0.0061509609222412,0.014349937438965
100,0.0068159103393555,0.01961088180542
110,0.008781909942627,0.025844812393188
120,0.010164022445679,0.033360004425049
130,0.011952877044678,0.042489051818848
140,0.013779163360596,0.053112030029297
150,0.015465021133423,0.065723896026611
160,0.01838493347168,0.079016923904419
170,0.020664930343628,0.094233989715576
180,0.022572994232178,0.11202192306519
190,0.02559494972229,0.13179898262024
200,0.027864933013916,0.15290594100952
210,0.031122922897339,0.18073797225952
220,0.035759925842285,0.20627903938293
230,0.036579132080078,0.23212504386902
240,0.040511846542358,0.26339888572693
250,0.043881893157959,0.29784512519836
260,0.048526048660278,0.33876204490662
270,0.051719903945923,0.37751507759094
280,0.055353879928589,0.43664598464966
290,0.062031984329224,0.475909948349
300,0.063682794570923,0.52800393104553
310,0.071416139602661,0.59375405311584
320,0.073532104492188,0.64373993873596
330,0.078137874603271,0.72268509864807
340,0.084877014160156,0.77950096130371
350,0.092869997024536,0.8410439491272
360,0.094549179077148,0.91040396690369
370,0.10110092163086,1.0007109642029
380,0.10622715950012,1.1274290084839
390,0.1209979057312,1.2717199325562
400,0.12167596817017,1.3021359443665
410,0.12401103973389,1.3824770450592
420,0.13308095932007,1.5099511146545
430,0.14015293121338,1.5869581699371
440,0.1377911567688,1.6671059131622
450,0.16663503646851,1.7868940830231
460,0.15299010276794,1.930967092514
470,0.15742182731628,2.052463054657
480,0.18347883224487,2.2254819869995
490,0.17396283149719,2.3382818698883
500,0.1842679977417,2.4637279510498
510,0.20968413352966,2.6023988723755
520,0.20197820663452,2.8137669563293
530,0.21187686920166,3.020035982132
540,0.21918606758118,3.0957930088043
550,0.2147741317749,3.2987060546875
560,0.22295498847961,3.4937901496887
570,0.23969197273254,3.6296999454498
580,0.28983902931213,3.8779411315918
590,0.2508180141449,4.0897169113159
600,0.2598819732666,4.2929179668427
610,0.27736902236938,4.48206615448
620,0.33140802383423,4.7139868736267
630,0.28525900840759,4.9767379760742
640,0.30751013755798,5.2668981552124
650,0.32830595970154,5.397469997406
660,0.36459589004517,5.6504521369934
670,0.32541489601135,6.0775239467621
680,0.33103108406067,6.2477660179138
690,0.34375596046448,6.6008110046387
700,0.37848401069641,6.7037558555603
710,0.38961005210876,7.0532398223877
720,0.36732792854309,7.5270760059357
730,0.39437103271484,7.6968219280243
740,0.39939308166504,8.0733470916748
750,0.42206478118896,8.9418179988861
760,0.92539501190186,9.288104057312
770,0.43830990791321,9.223650932312
780,0.44365787506104,9.4790279865265
790,0.50066208839417,9.9570767879486
800,0.4824059009552,10.482045173645
810,0.50699901580811,11.056595087051
820,0.55292081832886,11.364475011826
830,0.61833715438843,11.457141160965
840,0.52700591087341,11.967490911484
850,0.53692507743835,12.350848913193
860,0.54099798202515,12.637682914734
870,0.56261920928955,13.305208921432
880,0.5718948841095,13.770075082779
890,0.56732201576233,14.089487791061
900,0.599200963974,14.530340909958
910,0.64469504356384,15.0891020298
920,0.64100313186646,15.461889982224
930,0.65718007087708,15.996562004089
940,0.69546484947205,16.457198143005
950,0.76372003555298,16.851706981659
960,0.76725101470947,17.378419876099
970,0.80770492553711,18.06546497345
980,0.81098008155823,18.563868999481
990,0.78331804275513,19.306857824326
1000,0.75552415847778,19.831719875336
1010,0.77014493942261,20.494094848633
1020,0.75891494750977,21.112312078476
1030,0.81449413299561,21.646655082703
1040,0.85651421546936,22.469157934189
1050,0.9070520401001,22.915680170059
1060,0.95556688308716,23.847783088684
1070,1.0629069805145,24.987493038177
1080,1.2182729244232,25.193116903305
1090,1.047266960144,25.841804027557
1100,1.0197031497955,26.593105077744
1110,0.9271080493927,27.336127996445
1120,0.92600393295288,28.064676046371
1130,0.98298311233521,28.77631688118
1140,0.99224901199341,29.51444196701
1150,1.01194190979,30.389925003052
1160,1.0085189342499,31.239156007767
1170,1.043673992157,31.99409198761
1180,1.029000043869,33.23236989975
1190,1.0718870162964,34.608708143234
1200,1.5527651309967,36.021474123001
1210,1.4367458820343,36.245328903198
1220,1.4680738449097,38.539407014847
1230,1.1704399585724,40.829690933228
1240,1.132817029953,39.502285003662
1250,1.1947240829468,40.993947029114
1260,1.249055147171,47.463488101959
1270,1.3020980358124,48.375279903412
1280,1.1966161727905,41.842660903931
1290,1.2457778453827,52.707075834274
1300,1.9465091228485,46.965034008026
1310,1.351909160614,47.907941102982
1320,1.4112839698792,46.682615041733
1330,1.4979219436646,46.814774036407
1340,1.3932259082794,48.859530925751
1350,1.4422779083252,49.0590031147
1360,1.3721830844879,52.906617164612
1370,1.3887591362,51.362436056137
1380,1.6318120956421,52.172940969467
1390,1.4427509307861,53.272313117981
1400,1.4598679542542,54.330727100372
1410,1.4772691726685,56.615807056427
1420,1.9700758457184,60.95272397995
1430,1.502475976944,58.318628072739
1440,1.6310060024261,59.637465953827
1450,1.5603981018066,61.245984077454
1460,1.6286640167236,63.26432299614
1470,1.919214963913,64.308176040649
1480,1.6808519363403,66.416705131531
1490,1.7409069538116,65.908810138702
1500,1.7821249961853,68.394369840622
1510,2.1634180545807,71.135213851929
1520,1.7275121212006,70.515744924545
1530,1.84974193573,71.201372146606
1540,1.7742230892181,72.526133060455
1550,2.1201200485229,73.979277849197
1560,1.8916609287262,75.74786400795
1570,1.8456709384918,77.29612994194
1580,1.9036400318146,79.288085222244
1590,1.9441709518433,79.639374017715
1600,1.8677079677582,81.286905050278
1610,1.9625949859619,83.732180118561
1620,2.2645039558411,84.306931018829
1630,2.0301051139832,85.760073900223
1640,2.0451498031616,88.427200078964
1650,2.4058041572571,88.928416013718
1660,1.9610829353333,90.492882966995
1670,2.1223800182343,93.163821935654
1680,2.4126641750336,96.593196153641
1690,2.1321108341217,100.46321296692
1700,2.0870389938354,99.239775896072
1710,2.1822190284729,101.20816111565
1720,2.2573277950287,102.84593701363
1730,2.2827990055084,104.85148787498
1740,2.3324551582336,105.47519803047
1750,2.3786170482635,107.29490804672
1760,2.3491480350494,107.93473410606
1770,2.3729839324951,110.90450310707
1780,2.8912589550018,111.96810388565
1790,2.653226852417,113.66291189194
1800,2.5978538990021,117.35224294662
1810,2.5329439640045,117.45443916321
1820,2.5714068412781,121.78194904327
1830,3.0130848884583,121.33337402344
1840,2.622230052948,122.88770198822
1850,2.5785491466522,126.63200688362
1860,2.6800708770752,126.96975588799
1870,2.7961010932922,130.75110077858
1880,2.6368989944458,131.09557700157
1890,2.8226618766785,134.33920097351
1900,3.2841768264771,136.21626114845
1910,2.7752358913422,138.12145090103
1920,2.764533996582,142.29055309296
1930,3.4001259803772,142.83313512802
1940,2.8868088722229,145.37949800491
1950,2.925980091095,149.63820195198
1960,3.4898900985718,149.07202291489
1970,2.8273901939392,151.32440900803
1980,3.5177571773529,155.53964400291
1990,3.1107490062714,155.93257689476
2000,3.1406440734863,160.86743998528
2010,2.968957901001,160.87714099884
2020,3.1442499160767,164.01426815987
2030,3.8562049865723,167.22443985939
2040,3.1410109996796,168.0509660244
2050,3.1609909534454,173.78633904457
2060,3.2892670631409,173.09068489075
2070,3.4651200771332,178.46021389961
2080,4.0717091560364,178.58964896202
2090,3.3683140277863,181.96322512627
2100,4.1415200233459,185.13640213013
2110,3.7859089374542,188.69119215012
2120,3.34810090065,193.64215683937
2130,3.901643037796,197.86874294281
2140,4.1728940010071,200.79675197601
2150,4.3320791721344,203.06485414505
2160,3.5970590114594,204.93075084686
2170,3.4869301319122,205.17535090446
2180,3.6799619197845,208.65836000443
2190,3.8599598407745,208.40848493576
2200,3.7288680076599,214.16697907448
2210,3.8664062023163,214.2532351017
2220,3.8025670051575,220.42317986488
2230,3.8311741352081,220.05278801918
2240,3.7553169727325,226.49760699272
2250,4.7684390544891,226.12217593193
2260,3.9952020645142,231.66880917549
2270,4.8191430568695,233.47909998894
2280,4.0927209854126,236.52305603027
2290,4.9604868888855,239.13346886635
2300,3.9768228530884,244.96642994881
2310,4.3102960586548,243.91142702103
2320,4.4826807975769,250.797508955
2330,4.0650110244751,255.55842995644
2340,4.1954929828644,257.12237501144
2350,4.3055310249329,266.57735800743
2360,5.0974559783936,263.99365592003
2370,4.2159559726715,277.59113693237
2380,4.3129589557648,275.9693608284
2390,4.4302649497986,273.23778414726
2400,4.4357151985168,285.30547404289
2410,4.6836760044098,282.54906105995
2420,4.5314128398895,295.8680229187
2430,5.0044591426849,289.76934409142
2440,4.8607041835785,301.30895900726
2450,4.7579760551453,296.45071601868
2460,4.6505308151245,307.86059594154
2470,4.6530079841614,302.97931599617
2480,4.8221459388733,313.85912108421
2490,4.957526922226,317.58837389946
2500,5.9351201057434,317.60581183434
2510,5.567193031311,336.20718216896
2520,5.7260909080505,324.30371594429
2530,4.9906859397888,321.13843107224
2540,4.8804228305817,311.06431388855
2550,4.9926981925964,313.46219205856
2560,4.9523429870605,316.96816802025
2570,5.0398230552673,320.35934495926
2580,5.0971021652222,324.15865302086
2590,5.1669809818268,327.41101503372
2600,5.1269087791443,330.05219697952
2610,5.0040500164032,332.29057097435
2620,5.2621510028839,336.14138698578
2630,5.2327220439911,340.04108595848
2640,5.2187759876251,343.60028290749
2650,5.255294084549,349.02487707138
2660,5.376953125,350.83565711975
2670,5.4536499977112,355.10948801041
2680,5.4549949169159,359.59774208069
2690,5.4325549602509,361.97624111176
2700,5.4933149814606,367.78311991692
2710,5.5172090530396,371.36083102226
2720,5.4745969772339,376.15280294418
2730,5.6701529026031,380.21383285522
2740,5.7469928264618,384.058604002
2750,5.7363760471344,388.72239017487
2760,5.8366849422455,391.9884929657
2770,5.8473329544067,397.90005612373
2780,5.7466080188751,401.05523586273
2790,5.8611769676208,405.29681515694
2800,5.8685510158539,410.22670602798
2810,5.899227142334,414.72441506386
2820,5.9833228588104,419.8402299881
2830,6.1402399539948,423.4892179966
2840,6.2980499267578,427.79295802116
2850,6.2230820655823,431.8959338665
2860,6.2039380073547,436.86330914497
2870,6.3135778903961,442.08253002167
2880,6.3701190948486,447.5651910305
2890,6.4779160022736,450.43631505966
2900,6.4295470714569,454.84814500809
2910,6.3497090339661,458.21538090706
2920,6.424115896225,465.73789095879
2930,6.3643281459808,469.43107104301
2940,6.4817678928375,474.21451807022
2950,6.5550701618195,479.2038769722
2960,6.6789348125458,483.39191794395
2970,6.7898309230804,488.32333302498
2980,6.7062790393829,493.70580196381
2990,6.8805689811707,499.19231104851
3000,6.891144990921,502.99424815178
3010,6.9701180458069,508.16808915138
3020,6.8955879211426,513.27744293213
3030,6.9143559932709,517.78489398956
3040,6.8114011287689,524.67125701904
3050,7.1751968860626,528.90662503242
3060,7.0738761425018,534.20413017273
3070,7.2513430118561,539.42709708214
3080,7.2131788730621,543.92055606842
3090,7.3939809799194,550.05721902847
3100,7.2030248641968,557.14169812202
3110,7.2791769504547,560.41619610786
3120,7.2462809085846,567.27774596214
3130,7.3780670166016,569.61921286583
3140,7.4844210147858,578.15676999092
3150,7.6195240020752,582.40380120277
3160,7.5493371486664,589.24729204178
3170,7.7256569862366,594.94777011871
3180,7.8193089962006,600.55132913589
3190,7.8172860145569,606.74562215805
3200,7.6833598613739,611.28790593147
3210,7.7346341609955,616.53698015213
3220,7.6273438930511,622.94355797768
3230,7.8379089832306,628.68986701965
3240,8.038302898407,634.55061793327
3250,8.048043012619,640.76326704025
3260,8.0335011482239,647.24719810486
3270,8.2380418777466,652.91789007187
3280,8.133406162262,659.03580379486
3290,8.1325330734253,664.13714981079
3300,8.1043028831482,670.24790096283
3310,8.287159204483,676.5795109272
3320,8.3117761611938,683.53371191025
3330,8.4448778629303,690.98474097252
3340,8.6050198078156,695.88237214088
3350,8.4973311424255,700.88149499893
3360,8.6623780727386,710.19902801514
3370,8.617742061615,724.3985850811
3380,8.4914488792419,721.85170698166
3390,8.6508500576019,733.58969187737
3400,8.8109500408173,753.07047796249
3410,8.7049689292908,764.60264897346
3420,9.7479259967804,772.2897310257
3430,8.957710981369,773.52893805504
3440,9.1866500377655,784.56638097763
3450,9.1177430152893,794.00903105736
3460,9.1732280254364,819.3013780117
3470,10.00088596344,819.59474921227
3480,10.540323972702,846.69232583046
3490,11.007968902588,845.48741984367
3500,10.052501916885,886.97894310951
3510,10.150468111038,846.7457318306
3520,9.8350610733032,850.00630712509
3530,9.9120719432831,867.59261703491
3540,10.491221189499,872.71696805954
3550,10.130707979202,881.86209487915
3560,10.266206026077,880.80763411522
3570,9.8729321956635,870.64299106598
3580,9.7474889755249,877.50726389885
3590,9.5912730693817,885.02316308022
3600,9.8461401462555,892.65010118484
3610,9.9070382118225,899.89440393448
3620,9.7291140556335,907.66861891747
3630,10.798552036285,920.30647706985
3640,10.568570137024,951.94633817673
3650,10.47656917572,955.26102805138
3660,10.423640012741,955.26910305023
3670,10.611319065094,974.10375094414
3680,11.617552995682,976.38660287857
3690,10.634442090988,980.30752396584
3700,10.931734085083,989.04711389542
3710,12.255651950836,987.50218391418
3720,11.277812004089,986.48076820374
3730,10.764951944351,994.27771997452
3740,10.81582403183,1002.343547821
3750,10.694458007812,1020.7420670986
3760,10.836118221283,1020.0623979568
3770,10.938916921616,1027.1168150902
3780,10.796616077423,1034.6680309772
3790,11.596503019333,1052.2783930302
3800,10.995585918427,1056.2035241127
3810,11.122597932816,1067.5053889751
3820,11.452221870422,1069.0608861446
3830,11.336816072464,1078.2874088287
3840,11.309910774231,1085.137032032
3850,11.422375917435,1094.4452488422
3860,12.158264875412,1101.778742075
3870,12.081095933914,1111.4091579914
3880,11.707307100296,1119.1006779671
3890,11.540394067764,1128.4939169884
3900,11.56796503067,1136.7844221592
3910,11.736482143402,1145.009262085
3920,11.788578987122,1155.1653008461
3930,12.534725904465,1163.3639509678
3940,11.866618871689,1171.9091691971
3950,12.038337945938,1181.2614760399
3960,11.929317951202,1190.1173889637
3970,12.024649143219,1198.9654541016
3980,12.196964025497,1208.4672820568
3990,12.03094291687,1217.340816021
4000,12.805276155472,1226.1646280289
4010,12.206042051315,1237.1750190258
4020,12.304044008255,1245.8277471066
4030,12.625386953354,1254.7836070061
4040,12.490249872208,1263.37200284
4050,12.483920812607,1273.316617012
4060,13.285164117813,1284.613959074
4070,13.41311788559,1291.1951060295
4080,12.610904932022,1303.8915688992
4090,12.670224905014,1272.4435429573
4100,12.782169103622,1271.9051029682
4110,12.458345890045,1281.8876340389
4120,12.930183887482,1291.8254740238
4130,12.701554059982,1299.9522531033
4140,13.044265031815,1310.6872451305
4150,12.993535995483,1319.7843120098
4160,13.076884031296,1329.0565121174
4170,12.925740003586,1337.9294371605
4180,13.077044010162,1349.5961949825
4190,13.014721870422,1356.6393828392
4200,13.441075086594,1367.0505349636
4210,13.078431129456,1376.6370270252
4220,13.557402849197,1387.0116200447
4230,13.362145900726,1396.0882108212
4240,13.594935178757,1405.8871769905
4250,13.554620981216,1416.47438097
4260,13.91512298584,1426.0922350883
4270,13.58017706871,1436.1177940369
4280,13.939529895782,1446.158894062
4290,13.792043924332,1455.8609130383
4300,14.113584041595,1466.4244070053
4310,13.810631036758,1476.5326321125
4320,14.292690038681,1486.8727519512
4330,13.980520963669,1511.0461471081
4340,14.236752033234,1536.5510649681
4350,14.489486932755,1549.6986589432
4360,14.676534891129,1546.3481528759
4370,14.301390171051,1555.8963401318
4380,14.26961016655,1561.9481060505
4390,14.511487960815,1566.6385071278
4400,14.574414014816,1573.4686830044
4410,14.691677093506,1584.0314290524
4420,15.588361024857,1594.7718307972
4430,14.964812994003,1605.2307729721
4440,15.754718065262,1616.0499060154
4450,15.003386974335,1626.4253518581
4460,15.431875944138,1637.7234568596
4470,15.484009981155,1649.8309471607
4480,15.865304946899,1665.811093092
4490,15.609750986099,1673.5231010914
4500,16.081907987595,1685.0652599335
4510,16.201410055161,1696.4371910095
4520,16.141868114471,1706.0931758881
4530,15.976394176483,1718.0251588821
4540,16.131922006607,1730.2557640076
4550,16.068316936493,1746.5086598396
4560,16.470595836639,1752.7767190933
4570,16.270354986191,1764.8216488361
4580,16.915262937546,1776.7569639683
4590,16.490961074829,1786.1895661354
4600,16.477240085602,1801.0943861008
4610,16.440362215042,1810.7570588589
4620,16.792307138443,1823.8251609802
4630,17.402508020401,1835.6071999073
4640,17.211979866028,1849.9909191132
4650,16.927338838577,1864.7721610069
4660,17.092848062515,1876.8978631496
4670,17.421642065048,1889.5963330269
4680,16.974330186844,1901.9262530804
4690,17.525723934174,1921.207062006
4700,17.291856050491,1943.4486088753
4710,17.485584974289,1947.7676379681
4720,17.97277879715,1971.942825079
4730,17.64709186554,2045.5649909973
4740,18.021296024323,2078.4915010929
4750,17.402287006378,2003.3471829891
4760,17.433171033859,2005.1833329201
4770,17.137073040009,2006.6129899025
4780,17.042016029358,2018.9020841122
4790,17.27296090126,2031.3216590881
4800,17.263288974762,2043.3642220497
4810,17.012380838394,2055.6437239647
4820,17.580751180649,2070.6194210052
4830,17.364603042603,2081.4142940044
4840,17.473361968994,2095.0072870255
4850,17.435803174973,2168.1059968472
4860,19.889937877655,2158.3856890202
4870,18.463093996048,2211.079791069
4880,18.878554821014,2226.0816719532
4890,19.1144490242,2204.2220709324
4900,18.15158700943,2190.1691491604
4910,18.178042173386,2191.5417330265
4920,18.747966051102,2202.9079349041
4930,20.221616983414,2228.5570340157
4940,19.693076848984,2229.5321822166
4950,19.527391910553,2246.3216979504
4960,19.959776878357,2264.5270562172
4970,19.551692962646,2277.4749379158
4980,19.103266000748,2286.0860850811
4990,19.520136833191,2299.7115831375
